anio,mes,fecha_referencia,hora_retiro,genero,rango_edad,viajes
2022,Mayo,2022-05-31,05:00:00 hrs,Mujer,10 - 20 años,108
2022,Mayo,2022-05-31,05:00:00 hrs,Mujer,21 - 30 años,3365
2022,Mayo,2022-05-31,05:00:00 hrs,Mujer,31 - 40 años,3233
2022,Mayo,2022-05-31,05:00:00 hrs,Mujer,41 - 50 años,956
2022,Mayo,2022-05-31,05:00:00 hrs,Mujer,51 - 60 años,439
2022,Mayo,2022-05-31,05:00:00 hrs,Mujer,61 - 70 años,116
2022,Mayo,2022-05-31,05:00:00 hrs,Mujer,71 - 80 años,10
2022,Mayo,2022-05-31,05:00:00 hrs,NA,10 - 20 años,34
2022,Mayo,2022-05-31,05:00:00 hrs,NA,21 - 30 años,375
2022,Mayo,2022-05-31,05:00:00 hrs,NA,31 - 40 años,268
2022,Mayo,2022-05-31,05:00:00 hrs,NA,41 - 50 años,79
2022,Mayo,2022-05-31,05:00:00 hrs,NA,51 - 60 años,34
2022,Mayo,2022-05-31,05:00:00 hrs,NA,61 - 70 años,9
2022,Mayo,2022-05-31,05:00:00 hrs,NA,71 - 80 años,2
2022,Mayo,2022-05-31,06:00:00 hrs,Hombre,10 - 20 años,229
2022,Mayo,2022-05-31,06:00:00 hrs,Hombre,21 - 30 años,6237
2022,Mayo,2022-05-31,06:00:00 hrs,Hombre,31 - 40 años,8006
2022,Mayo,2022-05-31,06:00:00 hrs,Hombre,41 - 50 años,3634
2022,Mayo,2022-05-31,06:00:00 hrs,Hombre,51 - 60 años,1798
2022,Mayo,2022-05-31,06:00:00 hrs,Hombre,61 - 70 años,537
2022,Mayo,2022-05-31,06:00:00 hrs,Hombre,71 - 80 años,92
2022,Mayo,2022-05-31,06:00:00 hrs,Mujer,10 - 20 años,106
2022,Mayo,2022-05-31,06:00:00 hrs,Mujer,21 - 30 años,3511
2022,Mayo,2022-05-31,06:00:00 hrs,Mujer,31 - 40 años,3243
2022,Mayo,2022-05-31,06:00:00 hrs,Mujer,41 - 50 años,964
2022,Mayo,2022-05-31,06:00:00 hrs,Mujer,51 - 60 años,452
2022,Mayo,2022-05-31,06:00:00 hrs,Mujer,61 - 70 años,113
2022,Mayo,2022-05-31,06:00:00 hrs,Mujer,71 - 80 años,18
2022,Mayo,2022-05-31,06:00:00 hrs,NA,10 - 20 años,32
2022,Mayo,2022-05-31,06:00:00 hrs,NA,21 - 30 años,353
2022,Mayo,2022-05-31,06:00:00 hrs,NA,31 - 40 años,281
2022,Mayo,2022-05-31,06:00:00 hrs,NA,41 - 50 años,80
2022,Mayo,2022-05-31,06:00:00 hrs,NA,51 - 60 años,34
2022,Mayo,2022-05-31,06:00:00 hrs,NA,61 - 70 años,13
2022,Mayo,2022-05-31,06:00:00 hrs,NA,71 - 80 años,1
2022,Mayo,2022-05-31,07:00:00 hrs,Hombre,10 - 20 años,256
2022,Mayo,2022-05-31,07:00:00 hrs,Hombre,21 - 30 años,6177
2022,Mayo,2022-05-31,07:00:00 hrs,Hombre,31 - 40 años,7766
2022,Mayo,2022-05-31,07:00:00 hrs,Hombre,41 - 50 años,3522
2022,Mayo,2022-05-31,07:00:00 hrs,Hombre,51 - 60 años,1817
2022,Mayo,2022-05-31,07:00:00 hrs,Hombre,61 - 70 años,585
2022,Mayo,2022-05-31,07:00:00 hrs,Hombre,71 - 80 años,88
2022,Mayo,2022-05-31,07:00:00 hrs,Hombre,81 - 90 años,10
2022,Mayo,2022-05-31,07:00:00 hrs,Mujer,10 - 20 años,121
2022,Mayo,2022-05-31,07:00:00 hrs,Mujer,21 - 30 años,3412
2022,Mayo,2022-05-31,07:00:00 hrs,Mujer,31 - 40 años,3035
2022,Mayo,2022-05-31,07:00:00 hrs,Mujer,41 - 50 años,968
2022,Mayo,2022-05-31,07:00:00 hrs,Mujer,51 - 60 años,420
2022,Mayo,2022-05-31,07:00:00 hrs,Mujer,61 - 70 años,114
2022,Mayo,2022-05-31,07:00:00 hrs,Mujer,71 - 80 años,12
2022,Mayo,2022-05-31,07:00:00 hrs,NA,10 - 20 años,30
2022,Mayo,2022-05-31,07:00:00 hrs,NA,21 - 30 años,358
2022,Mayo,2022-05-31,07:00:00 hrs,NA,31 - 40 años,266
2022,Mayo,2022-05-31,07:00:00 hrs,NA,41 - 50 años,53
2022,Mayo,2022-05-31,07:00:00 hrs,NA,51 - 60 años,21
2022,Mayo,2022-05-31,07:00:00 hrs,NA,61 - 70 años,9
2022,Mayo,2022-05-31,08:00:00 hrs,Hombre,10 - 20 años,239
2022,Mayo,2022-05-31,08:00:00 hrs,Hombre,21 - 30 años,6197
2022,Mayo,2022-05-31,08:00:00 hrs,Hombre,31 - 40 años,7954
2022,Mayo,2022-05-31,08:00:00 hrs,Hombre,41 - 50 años,3533
2022,Mayo,2022-05-31,08:00:00 hrs,Hombre,51 - 60 años,1805
2022,Mayo,2022-05-31,08:00:00 hrs,Hombre,61 - 70 años,577
2022,Mayo,2022-05-31,08:00:00 hrs,Hombre,71 - 80 años,115
2022,Mayo,2022-05-31,08:00:00 hrs,Hombre,81 - 90 años,6
2022,Mayo,2022-05-31,08:00:00 hrs,Mujer,10 - 20 años,108
2022,Mayo,2022-05-31,08:00:00 hrs,Mujer,21 - 30 años,3464
2022,Mayo,2022-05-31,08:00:00 hrs,Mujer,31 - 40 años,3232
2022,Mayo,2022-05-31,08:00:00 hrs,Mujer,41 - 50 años,985
2022,Mayo,2022-05-31,08:00:00 hrs,Mujer,51 - 60 años,436
2022,Mayo,2022-05-31,08:00:00 hrs,Mujer,61 - 70 años,130
2022,Mayo,2022-05-31,08:00:00 hrs,Mujer,71 - 80 años,15
2022,Mayo,2022-05-31,08:00:00 hrs,NA,10 - 20 años,28
2022,Mayo,2022-05-31,08:00:00 hrs,NA,21 - 30 años,338
2022,Mayo,2022-05-31,08:00:00 hrs,NA,31 - 40 años,260
2022,Mayo,2022-05-31,08:00:00 hrs,NA,41 - 50 años,77
2022,Mayo,2022-05-31,08:00:00 hrs,NA,51 - 60 años,35
2022,Mayo,2022-05-31,08:00:00 hrs,NA,61 - 70 años,12
2022,Mayo,2022-05-31,08:00:00 hrs,NA,71 - 80 años,1
2022,Mayo,2022-05-31,09:00:00 hrs,Hombre,10 - 20 años,251
2022,Mayo,2022-05-31,09:00:00 hrs,Hombre,21 - 30 años,6174
2022,Mayo,2022-05-31,09:00:00 hrs,Hombre,31 - 40 años,7939
2022,Mayo,2022-05-31,09:00:00 hrs,Hombre,41 - 50 años,3564
2022,Mayo,2022-05-31,09:00:00 hrs,Hombre,51 - 60 años,1739
2022,Mayo,2022-05-31,09:00:00 hrs,Hombre,61 - 70 años,507
2022,Mayo,2022-05-31,09:00:00 hrs,Hombre,71 - 80 años,108
2022,Mayo,2022-05-31,09:00:00 hrs,Hombre,81 - 90 años,2
2022,Mayo,2022-05-31,09:00:00 hrs,Mujer,10 - 20 años,105
2022,Mayo,2022-05-31,09:00:00 hrs,Mujer,21 - 30 años,3455
2022,Mayo,2022-05-31,09:00:00 hrs,Mujer,31 - 40 años,3124
2022,Mayo,2022-05-31,09:00:00 hrs,Mujer,41 - 50 años,931
2022,Mayo,2022-05-31,09:00:00 hrs,Mujer,51 - 60 años,411
2022,Mayo,2022-05-31,09:00:00 hrs,Mujer,61 - 70 años,118
2022,Mayo,2022-05-31,09:00:00 hrs,Mujer,71 - 80 años,20
2022,Mayo,2022-05-31,09:00:00 hrs,NA,10 - 20 años,28
2022,Mayo,2022-05-31,09:00:00 hrs,NA,21 - 30 años,400
2022,Mayo,2022-05-31,09:00:00 hrs,NA,31 - 40 años,262
2022,Mayo,2022-05-31,09:00:00 hrs,NA,41 - 50 años,59
2022,Mayo,2022-05-31,09:00:00 hrs,NA,51 - 60 años,31
2022,Mayo,2022-05-31,09:00:00 hrs,NA,61 - 70 años,8
2022,Mayo,2022-05-31,10:00:00 hrs,Hombre,10 - 20 años,241
2022,Mayo,2022-05-31,10:00:00 hrs,Hombre,21 - 30 años,6294
2022,Mayo,2022-05-31,10:00:00 hrs,Hombre,31 - 40 años,7733
2022,Mayo,2022-05-31,10:00:00 hrs,Hombre,41 - 50 años,3621
2022,Mayo,2022-05-31,10:00:00 hrs,Hombre,51 - 60 años,1765
2022,Mayo,2022-05-31,10:00:00 hrs,Hombre,61 - 70 años,569
2022,Mayo,2022-05-31,10:00:00 hrs,Hombre,71 - 80 años,106
2022,Mayo,2022-05-31,10:00:00 hrs,Hombre,81 - 90 años,2
2022,Mayo,2022-05-31,10:00:00 hrs,Mujer,10 - 20 años,98
2022,Mayo,2022-05-31,10:00:00 hrs,Mujer,21 - 30 años,3296
2022,Mayo,2022-05-31,10:00:00 hrs,Mujer,31 - 40 años,3279
2022,Mayo,2022-05-31,10:00:00 hrs,Mujer,41 - 50 años,1011
2022,Mayo,2022-05-31,10:00:00 hrs,Mujer,51 - 60 años,443
2022,Mayo,2022-05-31,10:00:00 hrs,Mujer,61 - 70 años,108
2022,Mayo,2022-05-31,10:00:00 hrs,Mujer,71 - 80 años,20
2022,Mayo,2022-05-31,10:00:00 hrs,NA,10 - 20 años,31
2022,Mayo,2022-05-31,10:00:00 hrs,NA,21 - 30 años,340
2022,Mayo,2022-05-31,10:00:00 hrs,NA,31 - 40 años,240
2022,Mayo,2022-05-31,10:00:00 hrs,NA,41 - 50 años,63
2022,Mayo,2022-05-31,10:00:00 hrs,NA,51 - 60 años,35
2022,Mayo,2022-05-31,10:00:00 hrs,NA,61 - 70 años,12
2022,Mayo,2022-05-31,11:00:00 hrs,Hombre,10 - 20 años,262
2022,Mayo,2022-05-31,11:00:00 hrs,Hombre,21 - 30 años,6198
2022,Mayo,2022-05-31,11:00:00 hrs,Hombre,31 - 40 años,7857
2022,Mayo,2022-05-31,11:00:00 hrs,Hombre,41 - 50 años,3532
2022,Mayo,2022-05-31,11:00:00 hrs,Hombre,51 - 60 años,1661
2022,Mayo,2022-05-31,11:00:00 hrs,Hombre,61 - 70 años,543
2022,Mayo,2022-05-31,11:00:00 hrs,Hombre,71 - 80 años,109
2022,Mayo,2022-05-31,11:00:00 hrs,Hombre,81 - 90 años,1
2022,Mayo,2022-05-31,11:00:00 hrs,Mujer,10 - 20 años,105
2022,Mayo,2022-05-31,11:00:00 hrs,Mujer,21 - 30 años,3289
2022,Mayo,2022-05-31,11:00:00 hrs,Mujer,31 - 40 años,3184
2022,Mayo,2022-05-31,11:00:00 hrs,Mujer,41 - 50 años,999
2022,Mayo,2022-05-31,11:00:00 hrs,Mujer,51 - 60 años,401
2022,Mayo,2022-05-31,11:00:00 hrs,Mujer,61 - 70 años,99
2022,Mayo,2022-05-31,11:00:00 hrs,Mujer,71 - 80 años,25
2022,Mayo,2022-05-31,11:00:00 hrs,NA,10 - 20 años,33
2022,Mayo,2022-05-31,11:00:00 hrs,NA,21 - 30 años,354
2022,Mayo,2022-05-31,11:00:00 hrs,NA,31 - 40 años,219
2022,Mayo,2022-05-31,11:00:00 hrs,NA,41 - 50 años,65
2022,Mayo,2022-05-31,11:00:00 hrs,NA,51 - 60 años,27
2022,Mayo,2022-05-31,11:00:00 hrs,NA,61 - 70 años,15
2022,Mayo,2022-05-31,12:00:00 hrs,Hombre,10 - 20 años,181
2022,Mayo,2022-05-31,12:00:00 hrs,Hombre,21 - 30 años,4266
2022,Mayo,2022-05-31,12:00:00 hrs,Hombre,31 - 40 años,5366
2022,Mayo,2022-05-31,12:00:00 hrs,Hombre,41 - 50 años,2490
2022,Mayo,2022-05-31,12:00:00 hrs,Hombre,51 - 60 años,1179
2022,Mayo,2022-05-31,12:00:00 hrs,Hombre,61 - 70 años,391
2022,Mayo,2022-05-31,12:00:00 hrs,Hombre,71 - 80 años,47
2022,Mayo,2022-05-31,12:00:00 hrs,Hombre,81 - 90 años,3
2022,Mayo,2022-05-31,12:00:00 hrs,Mujer,10 - 20 años,60
2022,Mayo,2022-05-31,12:00:00 hrs,Mujer,21 - 30 años,2354
2022,Mayo,2022-05-31,12:00:00 hrs,Mujer,31 - 40 años,2127
2022,Mayo,2022-05-31,12:00:00 hrs,Mujer,41 - 50 años,677
2022,Mayo,2022-05-31,12:00:00 hrs,Mujer,51 - 60 años,273
2022,Mayo,2022-05-31,12:00:00 hrs,Mujer,61 - 70 años,76
2022,Mayo,2022-05-31,12:00:00 hrs,Mujer,71 - 80 años,11
2022,Mayo,2022-05-31,12:00:00 hrs,NA,10 - 20 años,23
2022,Mayo,2022-05-31,12:00:00 hrs,NA,21 - 30 años,226
2022,Mayo,2022-05-31,12:00:00 hrs,NA,31 - 40 años,168
2022,Mayo,2022-05-31,12:00:00 hrs,NA,41 - 50 años,37
2022,Mayo,2022-05-31,12:00:00 hrs,NA,51 - 60 años,21
2022,Mayo,2022-05-31,12:00:00 hrs,NA,61 - 70 años,9
2022,Mayo,2022-05-31,13:00:00 hrs,Hombre,10 - 20 años,178
2022,Mayo,2022-05-31,13:00:00 hrs,Hombre,21 - 30 años,4101
2022,Mayo,2022-05-31,13:00:00 hrs,Hombre,31 - 40 años,5300
2022,Mayo,2022-05-31,13:00:00 hrs,Hombre,41 - 50 años,2342
2022,Mayo,2022-05-31,13:00:00 hrs,Hombre,51 - 60 años,1111
2022,Mayo,2022-05-31,13:00:00 hrs,Hombre,61 - 70 años,361
2022,Mayo,2022-05-31,13:00:00 hrs,Hombre,71 - 80 años,80
2022,Mayo,2022-05-31,13:00:00 hrs,Hombre,81 - 90 años,4
2022,Mayo,2022-05-31,13:00:00 hrs,Mujer,10 - 20 años,74
2022,Mayo,2022-05-31,13:00:00 hrs,Mujer,21 - 30 años,2272
2022,Mayo,2022-05-31,13:00:00 hrs,Mujer,31 - 40 años,2173
2022,Mayo,2022-05-31,13:00:00 hrs,Mujer,41 - 50 años,619
2022,Mayo,2022-05-31,13:00:00 hrs,Mujer,51 - 60 años,274
2022,Mayo,2022-05-31,13:00:00 hrs,Mujer,61 - 70 años,82
2022,Mayo,2022-05-31,13:00:00 hrs,Mujer,71 - 80 años,7
2022,Mayo,2022-05-31,13:00:00 hrs,NA,10 - 20 años,22
2022,Mayo,2022-05-31,13:00:00 hrs,NA,21 - 30 años,263
2022,Mayo,2022-05-31,13:00:00 hrs,NA,31 - 40 años,144
2022,Mayo,2022-05-31,13:00:00 hrs,NA,41 - 50 años,50
2022,Mayo,2022-05-31,13:00:00 hrs,NA,51 - 60 años,29
2022,Mayo,2022-05-31,13:00:00 hrs,NA,61 - 70 años,7
2022,Mayo,2022-05-31,14:00:00 hrs,Hombre,10 - 20 años,154
2022,Mayo,2022-05-31,14:00:00 hrs,Hombre,21 - 30 años,4202
2022,Mayo,2022-05-31,14:00:00 hrs,Hombre,31 - 40 años,5228
2022,Mayo,2022-05-31,14:00:00 hrs,Hombre,41 - 50 años,2376
2022,Mayo,2022-05-31,14:00:00 hrs,Hombre,51 - 60 años,1219
2022,Mayo,2022-05-31,14:00:00 hrs,Hombre,61 - 70 años,393
2022,Mayo,2022-05-31,14:00:00 hrs,Hombre,71 - 80 años,80
2022,Mayo,2022-05-31,14:00:00 hrs,Hombre,81 - 90 años,3
2022,Mayo,2022-05-31,14:00:00 hrs,Mujer,10 - 20 años,65
2022,Mayo,2022-05-31,14:00:00 hrs,Mujer,21 - 30 años,2351
2022,Mayo,2022-05-31,14:00:00 hrs,Mujer,31 - 40 años,2117
2022,Mayo,2022-05-31,14:00:00 hrs,Mujer,41 - 50 años,630
2022,Mayo,2022-05-31,14:00:00 hrs,Mujer,51 - 60 años,290
2022,Mayo,2022-05-31,14:00:00 hrs,Mujer,61 - 70 años,70
2022,Mayo,2022-05-31,14:00:00 hrs,Mujer,71 - 80 años,14
2022,Mayo,2022-05-31,14:00:00 hrs,NA,10 - 20 años,20
2022,Mayo,2022-05-31,14:00:00 hrs,NA,21 - 30 años,243
2022,Mayo,2022-05-31,14:00:00 hrs,NA,31 - 40 años,170
2022,Mayo,2022-05-31,14:00:00 hrs,NA,41 - 50 años,51
2022,Mayo,2022-05-31,14:00:00 hrs,NA,51 - 60 años,20
2022,Mayo,2022-05-31,14:00:00 hrs,NA,61 - 70 años,6
2022,Mayo,2022-05-31,15:00:00 hrs,Hombre,10 - 20 años,156
2022,Mayo,2022-05-31,15:00:00 hrs,Hombre,21 - 30 años,4182
2022,Mayo,2022-05-31,15:00:00 hrs,Hombre,31 - 40 años,5246
2022,Mayo,2022-05-31,15:00:00 hrs,Hombre,41 - 50 años,2340
2022,Mayo,2022-05-31,15:00:00 hrs,Hombre,51 - 60 años,1155
2022,Mayo,2022-05-31,15:00:00 hrs,Hombre,61 - 70 años,412
2022,Mayo,2022-05-31,15:00:00 hrs,Hombre,71 - 80 años,76
2022,Mayo,2022-05-31,15:00:00 hrs,Hombre,81 - 90 años,1
2022,Mayo,2022-05-31,15:00:00 hrs,Mujer,10 - 20 años,65
2022,Mayo,2022-05-31,15:00:00 hrs,Mujer,21 - 30 años,2247
2022,Mayo,2022-05-31,15:00:00 hrs,Mujer,31 - 40 años,2153
2022,Mayo,2022-05-31,15:00:00 hrs,Mujer,41 - 50 años,646
2022,Mayo,2022-05-31,15:00:00 hrs,Mujer,51 - 60 años,244
2022,Mayo,2022-05-31,15:00:00 hrs,Mujer,61 - 70 años,101
2022,Mayo,2022-05-31,15:00:00 hrs,Mujer,71 - 80 años,7
2022,Mayo,2022-05-31,15:00:00 hrs,NA,10 - 20 años,16
2022,Mayo,2022-05-31,15:00:00 hrs,NA,21 - 30 años,244
2022,Mayo,2022-05-31,15:00:00 hrs,NA,31 - 40 años,160
2022,Mayo,2022-05-31,15:00:00 hrs,NA,41 - 50 años,48
2022,Mayo,2022-05-31,15:00:00 hrs,NA,51 - 60 años,23
2022,Mayo,2022-05-31,15:00:00 hrs,NA,61 - 70 años,10
2022,Mayo,2022-05-31,16:00:00 hrs,Hombre,10 - 20 años,197
2022,Mayo,2022-05-31,16:00:00 hrs,Hombre,21 - 30 años,4163
2022,Mayo,2022-05-31,16:00:00 hrs,Hombre,31 - 40 años,5314
2022,Mayo,2022-05-31,16:00:00 hrs,Hombre,41 - 50 años,2400
2022,Mayo,2022-05-31,16:00:00 hrs,Hombre,51 - 60 años,1155
2022,Mayo,2022-05-31,16:00:00 hrs,Hombre,61 - 70 años,396
2022,Mayo,2022-05-31,16:00:00 hrs,Hombre,71 - 80 años,60
2022,Mayo,2022-05-31,16:00:00 hrs,Hombre,81 - 90 años,2
2022,Mayo,2022-05-31,16:00:00 hrs,Mujer,10 - 20 años,83
2022,Mayo,2022-05-31,16:00:00 hrs,Mujer,21 - 30 años,2351
2022,Mayo,2022-05-31,16:00:00 hrs,Mujer,31 - 40 años,2122
2022,Mayo,2022-05-31,16:00:00 hrs,Mujer,41 - 50 años,647
2022,Mayo,2022-05-31,16:00:00 hrs,Mujer,51 - 60 años,315
2022,Mayo,2022-05-31,16:00:00 hrs,Mujer,61 - 70 años,78
2022,Mayo,2022-05-31,16:00:00 hrs,Mujer,71 - 80 años,12
2022,Mayo,2022-05-31,16:00:00 hrs,NA,10 - 20 años,21
2022,Mayo,2022-05-31,16:00:00 hrs,NA,21 - 30 años,226
2022,Mayo,2022-05-31,16:00:00 hrs,NA,31 - 40 años,140
2022,Mayo,2022-05-31,16:00:00 hrs,NA,41 - 50 años,37
2022,Mayo,2022-05-31,16:00:00 hrs,NA,51 - 60 años,22
2022,Mayo,2022-05-31,16:00:00 hrs,NA,61 - 70 años,7
2022,Mayo,2022-05-31,17:00:00 hrs,Hombre,10 - 20 años,170
2022,Mayo,2022-05-31,17:00:00 hrs,Hombre,21 - 30 años,4106
2022,Mayo,2022-05-31,17:00:00 hrs,Hombre,31 - 40 años,5259
2022,Mayo,2022-05-31,17:00:00 hrs,Hombre,41 - 50 años,2287
2022,Mayo,2022-05-31,17:00:00 hrs,Hombre,51 - 60 años,1141
2022,Mayo,2022-05-31,17:00:00 hrs,Hombre,61 - 70 años,370
2022,Mayo,2022-05-31,17:00:00 hrs,Hombre,71 - 80 años,74
2022,Mayo,2022-05-31,17:00:00 hrs,Hombre,81 - 90 años,3
2022,Mayo,2022-05-31,17:00:00 hrs,Mujer,10 - 20 años,76
2022,Mayo,2022-05-31,17:00:00 hrs,Mujer,21 - 30 años,2294
2022,Mayo,2022-05-31,17:00:00 hrs,Mujer,31 - 40 años,2155
2022,Mayo,2022-05-31,17:00:00 hrs,Mujer,41 - 50 años,593
2022,Mayo,2022-05-31,17:00:00 hrs,Mujer,51 - 60 años,291
2022,Mayo,2022-05-31,17:00:00 hrs,Mujer,61 - 70 años,89
2022,Mayo,2022-05-31,17:00:00 hrs,Mujer,71 - 80 años,8
2022,Mayo,2022-05-31,17:00:00 hrs,NA,10 - 20 años,12
2022,Mayo,2022-05-31,17:00:00 hrs,NA,21 - 30 años,238
2022,Mayo,2022-05-31,17:00:00 hrs,NA,31 - 40 años,188
2022,Mayo,2022-05-31,17:00:00 hrs,NA,41 - 50 años,50
2022,Mayo,2022-05-31,17:00:00 hrs,NA,51 - 60 años,22
2022,Mayo,2022-05-31,17:00:00 hrs,NA,61 - 70 años,4
2022,Mayo,2022-05-31,17:00:00 hrs,NA,71 - 80 años,1
2022,Mayo,2022-05-31,18:00:00 hrs,Hombre,10 - 20 años,156
2022,Mayo,2022-05-31,18:00:00 hrs,Hombre,21 - 30 años,4151
2022,Mayo,2022-05-31,18:00:00 hrs,Hombre,31 - 40 años,5185
2022,Mayo,2022-05-31,18:00:00 hrs,Hombre,41 - 50 años,2249
2022,Mayo,2022-05-31,18:00:00 hrs,Hombre,51 - 60 años,1164
2022,Mayo,2022-05-31,18:00:00 hrs,Hombre,61 - 70 años,363
2022,Mayo,2022-05-31,18:00:00 hrs,Hombre,71 - 80 años,72
2022,Mayo,2022-05-31,18:00:00 hrs,Hombre,81 - 90 años,4
2022,Mayo,2022-05-31,18:00:00 hrs,Mujer,10 - 20 años,68
2022,Mayo,2022-05-31,18:00:00 hrs,Mujer,21 - 30 años,2276
2022,Mayo,2022-05-31,18:00:00 hrs,Mujer,31 - 40 años,2158
2022,Mayo,2022-05-31,18:00:00 hrs,Mujer,41 - 50 años,590
2022,Mayo,2022-05-31,18:00:00 hrs,Mujer,51 - 60 años,287
2022,Mayo,2022-05-31,18:00:00 hrs,Mujer,61 - 70 años,88
2022,Mayo,2022-05-31,18:00:00 hrs,Mujer,71 - 80 años,12
2022,Mayo,2022-05-31,18:00:00 hrs,NA,10 - 20 años,20
2022,Mayo,2022-05-31,18:00:00 hrs,NA,21 - 30 años,228
2022,Mayo,2022-05-31,18:00:00 hrs,NA,31 - 40 años,176
2022,Mayo,2022-05-31,18:00:00 hrs,NA,41 - 50 años,53
2022,Mayo,2022-05-31,18:00:00 hrs,NA,51 - 60 años,17
2022,Mayo,2022-05-31,18:00:00 hrs,NA,61 - 70 años,6
2022,Mayo,2022-05-31,18:00:00 hrs,NA,71 - 80 años,1
2022,Mayo,2022-05-31,19:00:00 hrs,Hombre,10 - 20 años,168
2022,Mayo,2022-05-31,19:00:00 hrs,Hombre,21 - 30 años,4164
2022,Mayo,2022-05-31,19:00:00 hrs,Hombre,31 - 40 años,5191
2022,Mayo,2022-05-31,19:00:00 hrs,Hombre,41 - 50 años,2368
2022,Mayo,2022-05-31,19:00:00 hrs,Hombre,51 - 60 años,1167
2022,Mayo,2022-05-31,19:00:00 hrs,Hombre,61 - 70 años,390
2022,Mayo,2022-05-31,19:00:00 hrs,Hombre,71 - 80 años,76
2022,Mayo,2022-05-31,19:00:00 hrs,Hombre,81 - 90 años,3
2022,Mayo,2022-05-31,19:00:00 hrs,Mujer,10 - 20 años,66
2022,Mayo,2022-05-31,19:00:00 hrs,Mujer,21 - 30 años,2398
2022,Mayo,2022-05-31,19:00:00 hrs,Mujer,31 - 40 años,2232
2022,Mayo,2022-05-31,19:00:00 hrs,Mujer,41 - 50 años,632
2022,Mayo,2022-05-31,19:00:00 hrs,Mujer,51 - 60 años,318
2022,Mayo,2022-05-31,19:00:00 hrs,Mujer,61 - 70 años,67
2022,Mayo,2022-05-31,19:00:00 hrs,Mujer,71 - 80 años,13
2022,Mayo,2022-05-31,19:00:00 hrs,NA,10 - 20 años,18
2022,Mayo,2022-05-31,19:00:00 hrs,NA,21 - 30 años,244
2022,Mayo,2022-05-31,19:00:00 hrs,NA,31 - 40 años,158
2022,Mayo,2022-05-31,19:00:00 hrs,NA,41 - 50 años,57
2022,Mayo,2022-05-31,19:00:00 hrs,NA,51 - 60 años,22
2022,Mayo,2022-05-31,19:00:00 hrs,NA,61 - 70 años,10
2022,Mayo,2022-05-31,20:00:00 hrs,Hombre,10 - 20 años,161
2022,Mayo,2022-05-31,20:00:00 hrs,Hombre,21 - 30 años,4133
2022,Mayo,2022-05-31,20:00:00 hrs,Hombre,31 - 40 años,5413
2022,Mayo,2022-05-31,20:00:00 hrs,Hombre,41 - 50 años,2450
2022,Mayo,2022-05-31,20:00:00 hrs,Hombre,51 - 60 años,1141
2022,Mayo,2022-05-31,20:00:00 hrs,Hombre,61 - 70 años,390
2022,Mayo,2022-05-31,20:00:00 hrs,Hombre,71 - 80 años,67
2022,Mayo,2022-05-31,20:00:00 hrs,Hombre,81 - 90 años,2
2022,Mayo,2022-05-31,20:00:00 hrs,Mujer,10 - 20 años,74
2022,Mayo,2022-05-31,20:00:00 hrs,Mujer,21 - 30 años,2288
2022,Mayo,2022-05-31,20:00:00 hrs,Mujer,31 - 40 años,2162
2022,Mayo,2022-05-31,20:00:00 hrs,Mujer,41 - 50 años,656
2022,Mayo,2022-05-31,20:00:00 hrs,Mujer,51 - 60 años,257
2022,Mayo,2022-05-31,20:00:00 hrs,Mujer,61 - 70 años,72
2022,Mayo,2022-05-31,20:00:00 hrs,Mujer,71 - 80 años,9
2022,Mayo,2022-05-31,20:00:00 hrs,NA,10 - 20 años,21
2022,Mayo,2022-05-31,20:00:00 hrs,NA,21 - 30 años,247
2022,Mayo,2022-05-31,20:00:00 hrs,NA,31 - 40 años,170
2022,Mayo,2022-05-31,20:00:00 hrs,NA,41 - 50 años,55
2022,Mayo,2022-05-31,20:00:00 hrs,NA,51 - 60 años,17
2022,Mayo,2022-05-31,20:00:00 hrs,NA,61 - 70 años,7
2022,Mayo,2022-05-31,20:00:00 hrs,NA,71 - 80 años,1
2022,Mayo,2022-05-31,21:00:00 hrs,Hombre,10 - 20 años,176
2022,Mayo,2022-05-31,21:00:00 hrs,Hombre,21 - 30 años,4192
2022,Mayo,2022-05-31,21:00:00 hrs,Hombre,31 - 40 años,5162
2022,Mayo,2022-05-31,21:00:00 hrs,Hombre,41 - 50 años,2357
2022,Mayo,2022-05-31,21:00:00 hrs,Hombre,51 - 60 años,1115
2022,Mayo,2022-05-31,21:00:00 hrs,Hombre,61 - 70 años,350
2022,Mayo,2022-05-31,21:00:00 hrs,Hombre,71 - 80 años,59
2022,Mayo,2022-05-31,21:00:00 hrs,Hombre,81 - 90 años,3
2022,Mayo,2022-05-31,21:00:00 hrs,Mujer,10 - 20 años,69
2022,Mayo,2022-05-31,21:00:00 hrs,Mujer,21 - 30 años,2261
2022,Mayo,2022-05-31,21:00:00 hrs,Mujer,31 - 40 años,2042
2022,Mayo,2022-05-31,21:00:00 hrs,Mujer,41 - 50 años,629
2022,Mayo,2022-05-31,21:00:00 hrs,Mujer,51 - 60 años,305
2022,Mayo,2022-05-31,21:00:00 hrs,Mujer,61 - 70 años,70
2022,Mayo,2022-05-31,21:00:00 hrs,Mujer,71 - 80 años,8
2022,Mayo,2022-05-31,21:00:00 hrs,NA,10 - 20 años,15
2022,Mayo,2022-05-31,21:00:00 hrs,NA,21 - 30 años,251
2022,Mayo,2022-05-31,21:00:00 hrs,NA,31 - 40 años,162
